,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221
10,3.341,0.015,13.622,-11.858,12.028,0.290,12.113,8.265,-11.996,29.959,0.664,8.789,4.467,5.112,-4.030,6.127,6.594,-3.193,9.862,-1.790,5.579,-11.723,11.351,-7.907,-11.292,9.228,-2.185,12.107,-13.465,5.216,-4.814,0.494,-4.335,6.468,-9.013,6.408,0.440,4.252,-18.888,16.979,-3.397,-12.942,11.156,-20.800,21.146,-10.299,6.405,-8.951,14.931,-8.167,10.022,-8.188,3.138,-7.283,-4.681,-6.104,3.079,-11.082,4.722,5.328,-11.077,7.131,-5.295,2.834,-8.100,5.209,-18.962,42.312,-26.344,2.300,-11.202,21.074,-3.016,1.682,-1.315,-0.666,-7.231,12.075,-15.091,0.642,-4.337,-2.852,-12.167,7.825,-10.241,4.986,-12.312,-15.037,5.124,-10.793,3.731,-12.360,5.873,-17.989,1.083,-14.029,-0.589,-15.035,3.922,-25.268,12.920,-21.116,2.850,-5.522,-16.799,-5.972,4.391,-34.729,36.056,-23.235,-10.366,-14.849,4.802,-37.289,43.690,-32.436,11.144,-16.744,-6.864,-4.943,-6.531,-12.816,-0.654,-13.777,-2.318,-27.521,21.570,-33.439,26.949,-27.146,2.395,-10.248,0.305,-21.398,9.811,-32.874,36.639,-35.984,9.126,-21.603,-3.780,0.897,-4.252,-10.371,-1.131,-6.405,1.208,4.473,-11.331,7.271,-14.420,0.962,-16.364,4.157,-9.679,-6.189,-1.405,-11.727,-1.026,-3.497,-6.990,-13.739,0.835,-13.477,-4.550,-22.137,14.536,-17.539,7.339,-3.675,-2.966,-4.490,-2.698,-2.290,-13.330,6.282,-23.121,7.569,-7.586,-3.406,-14.771,1.380,-19.477,-1.361,-26.229,17.892,-14.105,-3.917,-9.762,-20.776,19.267,-28.465,-1.255,-19.285,-20.540,-11.682,-10.048,-19.191,-11.683,-7.821,-7.060,-6.938,-27.022,20.161,-23.866,6.599,-13.989,-2.655,-11.052,-9.189,1.968,-10.354,3.524,-15.087,-10.340,14.378,0.128,-0.001,0.000,-1718.199,-123.030,-1.630
11,44.235,0.202,180.342,-156.990,159.240,3.839,160.366,109.415,-158.808,396.623,8.789,116.350,59.132,67.682,-53.353,81.115,87.301,-42.275,130.555,-23.697,73.858,-155.198,150.280,-104.681,-149.495,122.165,-28.925,160.283,-178.257,69.054,-63.733,6.541,-57.396,85.630,-119.323,84.839,5.822,56.291,-250.059,224.782,-44.969,-171.330,147.692,-275.362,279.943,-136.344,84.797,-118.499,197.669,-108.120,132.685,-108.394,41.538,-96.421,-61.966,-80.806,40.766,-146.706,62.510,70.532,-146.649,94.401,-70.102,37.519,-107.236,68.963,-251.036,560.162,-348.757,30.451,-148.297,278.994,-39.927,22.268,-17.405,-8.810,-95.733,159.861,-199.789,8.498,-57.414,-37.755,-161.077,103.595,-135.576,66.006,-162.990,-199.076,67.836,-142.890,49.395,-163.628,77.757,-238.153,14.343,-185.722,-7.798,-199.044,51.921,-334.517,171.046,-279.547,37.725,-73.106,-222.397,-79.060,58.135,-459.775,477.337,-307.607,-137.233,-196.585,63.573,-493.655,578.408,-429.410,147.532,-221.670,-90.877,-65.444,-86.461,-169.674,-8.659,-182.393,-30.681,-364.344,285.561,-442.687,356.772,-359.380,31.706,-135.666,4.032,-283.282,129.891,-435.217,485.057,-476.384,120.822,-286.000,-50.040,11.878,-56.286,-137.294,-14.972,-84.799,15.989,59.216,-150.010,96.259,-190.908,12.740,-216.639,55.030,-128.133,-81.936,-18.603,-155.256,-13.584,-46.294,-92.545,-181.891,11.058,-178.416,-60.237,-293.068,192.435,-232.192,97.165,-48.648,-39.268,-59.437,-35.721,-30.321,-176.468,83.160,-306.094,100.202,-100.425,-45.091,-195.546,18.271,-257.845,-18.017,-347.239,236.866,-186.732,-51.858,-129.235,-275.043,255.066,-376.836,-16.614,-255.312,-271.929,-154.657,-133.019,-254.071,-154.662,-103.536,-93.463,-91.849,-357.738,266.905,-315.958,87.359,-185.196,-35.145,-146.312,-121.656,26.054,-137.079,46.658,-199.727,-136.892,190.352,1.698,-0.008,0.000,-22746.852,-1628.769,-21.573
12,22.481,0.103,91.655,-79.786,80.930,1.951,81.502,55.608,-80.710,201.574,4.467,59.132,30.052,34.398,-27.116,41.225,44.369,-21.485,66.351,-12.043,37.536,-78.876,76.376,-53.202,-75.977,62.087,-14.700,81.460,-90.595,35.095,-32.391,3.324,-29.170,43.520,-60.643,43.117,2.959,28.609,-127.087,114.240,-22.855,-87.074,75.061,-139.946,142.275,-69.294,43.096,-60.224,100.461,-54.949,67.434,-55.089,21.111,-49.004,-31.493,-41.068,20.718,-74.560,31.769,35.846,-74.531,47.977,-35.628,19.068,-54.500,35.049,-127.583,284.689,-177.247,15.476,-75.369,141.792,-20.292,11.317,-8.846,-4.478,-48.654,81.245,-101.538,4.319,-29.179,-19.188,-81.864,52.650,-68.903,33.546,-82.836,-101.175,34.476,-72.621,25.104,-83.160,39.518,-121.035,7.289,-94.389,-3.963,-101.160,26.388,-170.010,86.930,-142.073,19.173,-37.154,-113.028,-40.181,29.546,-233.670,242.595,-156.334,-69.745,-99.910,32.309,-250.888,293.962,-218.238,74.979,-112.658,-46.186,-33.260,-43.942,-86.233,-4.401,-92.697,-15.593,-185.169,145.130,-224.985,181.321,-182.646,16.114,-68.949,2.049,-143.972,66.014,-221.189,246.519,-242.111,61.405,-145.353,-25.432,6.037,-28.606,-69.777,-7.609,-43.097,8.126,30.095,-76.239,48.922,-97.025,6.475,-110.101,27.968,-65.121,-41.642,-9.455,-78.905,-6.904,-23.528,-47.034,-92.442,5.620,-90.676,-30.614,-148.945,97.800,-118.006,49.382,-24.724,-19.957,-30.207,-18.155,-15.410,-89.686,42.264,-155.565,50.925,-51.039,-22.916,-99.382,9.286,-131.044,-9.157,-176.476,120.381,-94.902,-26.356,-65.681,-139.784,129.631,-191.518,-8.443,-129.757,-138.202,-78.601,-67.604,-129.125,-78.603,-52.620,-47.500,-46.680,-181.812,135.648,-160.578,44.398,-94.122,-17.862,-74.359,-61.829,13.241,-69.667,23.713,-101.506,-69.572,96.742,0.863,-0.004,0.000,-11560.552,-827.783,-10.964
13,25.732,0.118,104.907,-91.323,92.632,2.233,93.287,63.648,-92.381,230.721,5.112,67.682,34.398,39.372,-31.036,47.186,50.784,-24.592,75.945,-13.785,42.964,-90.281,87.420,-60.894,-86.963,71.065,-16.826,93.239,-103.694,40.170,-37.074,3.805,-33.388,49.812,-69.412,49.352,3.387,32.745,-145.463,130.759,-26.159,-99.665,85.914,-160.182,162.847,-79.313,49.327,-68.932,114.987,-62.895,77.185,-63.055,24.163,-56.089,-36.047,-47.006,23.714,-85.341,36.363,41.030,-85.308,54.914,-40.780,21.825,-62.381,40.117,-146.031,325.854,-202.876,17.714,-86.267,162.294,-23.226,12.953,-10.125,-5.125,-55.689,92.993,-116.220,4.943,-33.399,-21.963,-93.701,60.262,-78.867,38.397,-94.813,-115.805,39.461,-83.121,28.734,-95.184,45.232,-138.537,8.343,-108.037,-4.536,-115.787,30.203,-194.593,99.500,-162.616,21.945,-42.527,-129.372,-45.990,33.818,-267.458,277.673,-178.939,-79.830,-114.356,36.981,-287.166,336.468,-249.794,85.821,-128.948,-52.864,-38.070,-50.295,-98.702,-5.037,-106.100,-17.848,-211.944,166.115,-257.517,207.539,-209.056,18.444,-78.919,2.345,-164.789,75.559,-253.171,282.164,-277.119,70.284,-166.370,-29.109,6.910,-32.742,-79.866,-8.709,-49.329,9.301,34.447,-87.263,55.995,-111.054,7.411,-126.022,32.012,-74.537,-47.663,-10.822,-90.315,-7.902,-26.930,-53.835,-105.808,6.433,-103.787,-35.041,-170.482,111.942,-135.069,56.522,-28.299,-22.843,-34.575,-20.780,-17.638,-102.654,48.375,-178.059,58.289,-58.419,-26.230,-113.752,10.629,-149.992,-10.481,-201.993,137.788,-108.624,-30.167,-75.178,-159.996,148.375,-219.210,-9.664,-148.519,-158.185,-89.966,-77.379,-147.796,-89.969,-60.228,-54.369,-53.430,-208.101,155.262,-183.797,50.818,-107.731,-20.444,-85.111,-70.769,15.156,-79.741,27.142,-116.184,-79.632,110.731,0.988,-0.005,0.000,-13232.150,-947.477,-12.549
14,-20.284,-0.093,-82.698,71.989,-73.021,-1.760,-73.538,-50.173,72.823,-181.876,-4.030,-53.353,-27.116,-31.036,24.466,-37.196,-40.033,19.386,-59.867,10.866,-33.868,71.168,-68.912,48.003,68.552,-56.020,13.264,-73.500,81.741,-31.666,29.225,-2.999,26.320,-39.267,54.717,-38.904,-2.670,-25.813,114.667,-103.076,20.621,78.565,-67.726,126.270,-128.371,62.522,-38.885,54.339,-90.643,49.579,-60.844,49.705,-19.048,44.215,28.415,37.055,-18.694,67.273,-28.665,-32.343,67.247,-43.288,32.146,-17.205,49.174,-31.624,115.115,-256.868,159.926,-13.964,68.003,-127.936,18.309,-10.211,7.981,4.040,43.899,-73.306,91.615,-3.897,26.328,17.313,73.864,-47.504,62.170,-30.268,74.741,91.288,-31.107,65.524,-22.651,75.033,-35.656,109.207,-6.577,85.165,3.576,91.274,-23.809,153.396,-78.435,128.189,-17.299,33.524,101.983,36.254,-26.658,210.835,-218.888,141.056,62.930,90.146,-29.152,226.371,-265.235,196.911,-67.652,101.649,41.673,30.010,39.647,77.806,3.971,83.638,14.069,167.074,-130.947,202.999,-163.602,164.798,-14.539,62.211,-1.849,129.902,-59.563,199.573,-222.428,218.451,-55.404,131.148,22.947,-5.447,25.810,62.958,6.865,38.885,-7.332,-27.154,68.789,-44.141,87.543,-5.842,99.342,-25.235,58.757,37.573,8.531,71.194,6.229,21.229,42.438,83.408,-5.071,81.815,27.623,134.390,-88.243,106.474,-44.556,22.308,18.007,27.255,16.380,13.904,80.921,-38.134,140.363,-45.949,46.051,20.677,89.670,-8.378,118.238,8.262,159.230,-108.617,85.628,23.780,59.262,126.124,-116.963,172.802,7.618,117.076,124.696,70.920,60.997,116.507,70.922,47.478,42.859,42.118,164.045,-122.392,144.886,-40.059,84.924,16.116,67.093,55.787,-11.947,62.859,-21.396,91.587,62.773,-87.288,-0.778,0.004,-0.000,10430.815,746.889,9.893
15,30.839,0.141,125.729,-109.448,111.017,2.676,111.802,76.280,-110.716,276.513,6.127,81.115,41.225,47.186,-37.196,56.551,60.864,-29.473,91.018,-16.521,51.491,-108.199,104.770,-72.980,-104.223,85.169,-20.165,111.744,-124.275,48.142,-44.432,4.560,-40.015,59.699,-83.188,59.147,4.059,39.245,-174.333,156.711,-31.351,-119.446,102.966,-191.973,195.167,-95.055,59.118,-82.613,137.808,-75.378,92.504,-75.569,28.959,-67.222,-43.201,-56.336,28.421,-102.278,43.580,49.173,-102.239,65.813,-48.873,26.157,-74.762,48.079,-175.015,390.527,-243.142,21.229,-103.388,194.505,-27.836,15.524,-12.134,-6.142,-66.742,111.450,-139.287,5.924,-40.027,-26.322,-112.298,72.223,-94.519,46.017,-113.631,-138.789,47.293,-99.619,34.437,-114.076,54.210,-166.032,9.999,-129.480,-5.437,-138.767,36.198,-233.215,119.248,-194.891,26.301,-50.967,-155.048,-55.118,40.530,-320.541,332.784,-214.453,-95.674,-137.053,44.321,-344.160,403.247,-299.371,102.854,-154.541,-63.356,-45.625,-60.278,-118.291,-6.037,-127.158,-21.390,-254.009,199.084,-308.627,248.730,-250.548,22.104,-94.582,2.811,-197.495,90.556,-303.419,338.166,-332.120,84.233,-199.390,-34.886,8.281,-39.241,-95.717,-10.438,-59.119,11.147,41.283,-104.582,67.109,-133.095,8.882,-151.033,38.365,-89.331,-57.123,-12.970,-108.240,-9.471,-32.275,-64.520,-126.808,7.709,-124.386,-41.996,-204.318,134.159,-161.877,67.740,-33.916,-27.376,-41.437,-24.904,-21.139,-123.028,57.977,-213.399,69.858,-70.013,-31.436,-136.328,12.738,-179.761,-12.561,-242.084,165.135,-130.183,-36.154,-90.099,-191.751,177.824,-262.718,-11.582,-177.996,-189.580,-107.822,-92.736,-177.130,-107.825,-72.182,-65.159,-64.034,-249.403,186.077,-220.276,60.904,-129.113,-24.502,-102.004,-84.815,18.164,-95.567,32.529,-139.243,-95.437,132.708,1.184,-0.005,0.000,-15858.371,-1135.525,-15.040
16,33.191,0.152,135.317,-117.795,119.484,2.880,120.329,82.098,-119.159,297.600,6.594,87.301,44.369,50.784,-40.033,60.864,65.505,-31.721,97.960,-17.781,55.418,-116.450,112.760,-78.546,-112.171,91.664,-21.703,120.266,-133.752,51.814,-47.821,4.908,-43.066,64.251,-89.532,63.658,4.369,42.237,-187.628,168.662,-33.742,-128.555,110.819,-206.614,210.052,-102.304,63.626,-88.914,148.318,-81.126,99.558,-81.332,31.167,-72.348,-46.495,-60.632,30.588,-110.079,46.903,52.923,-110.036,70.832,-52.600,28.152,-80.463,51.746,-188.362,420.309,-261.685,22.849,-111.273,209.339,-29.958,16.708,-13.060,-6.611,-71.832,119.949,-149.909,6.376,-43.080,-28.329,-120.862,77.731,-101.728,49.527,-122.297,-149.374,50.900,-107.216,37.063,-122.776,58.344,-178.694,10.762,-139.354,-5.851,-149.350,38.958,-251.000,128.342,-209.754,28.307,-54.854,-166.873,-59.322,43.620,-344.986,358.163,-230.808,-102.971,-147.505,47.701,-370.407,434.000,-322.202,110.698,-166.327,-68.188,-49.105,-64.875,-127.312,-6.497,-136.856,-23.021,-273.380,214.267,-332.164,267.699,-269.656,23.790,-101.795,3.025,-212.557,97.462,-326.559,363.956,-357.448,90.657,-214.596,-37.547,8.913,-42.233,-103.017,-11.234,-63.628,11.997,44.432,-112.558,72.227,-143.245,9.559,-162.552,41.291,-96.143,-61.480,-13.959,-116.494,-10.193,-34.736,-69.440,-136.479,8.297,-133.872,-45.198,-219.900,144.391,-174.222,72.906,-36.502,-29.464,-44.598,-26.803,-22.751,-132.410,62.398,-229.674,75.185,-75.353,-33.833,-146.725,13.709,-193.471,-13.519,-260.546,177.729,-140.111,-38.911,-96.970,-206.374,191.385,-282.753,-12.466,-191.570,-204.038,-116.045,-99.809,-190.638,-116.049,-77.687,-70.129,-68.918,-268.424,200.268,-237.074,65.548,-138.959,-26.371,-109.783,-91.283,19.549,-102.856,35.009,-149.862,-102.715,142.828,1.274,-0.006,0.000,-17067.782,-1222.124,-16.187
17,-16.073,-0.073,-65.526,57.041,-57.859,-1.395,-58.268,-39.755,57.702,-144.111,-3.193,-42.275,-21.485,-24.592,19.386,-29.473,-31.721,15.360,-47.436,8.610,-26.836,56.390,-54.603,38.035,54.318,-44.388,10.510,-58.238,64.769,-25.091,23.157,-2.376,20.855,-31.113,43.356,-30.826,-2.115,-20.453,90.858,-81.673,16.339,62.252,-53.663,100.051,-101.716,49.540,-30.811,43.056,-71.822,39.285,-48.210,39.385,-15.093,35.034,22.515,29.361,-14.812,53.305,-22.713,-25.628,53.284,-34.300,25.471,-13.632,38.964,-25.058,91.213,-203.532,126.719,-11.064,53.883,-101.371,14.507,-8.091,6.324,3.201,34.784,-58.085,72.592,-3.088,20.861,13.718,58.527,-37.641,49.261,-23.983,59.222,72.333,-24.648,51.919,-17.947,59.453,-28.253,86.532,-5.211,67.481,2.834,72.322,-18.865,121.545,-62.149,101.572,-13.707,26.563,80.807,28.726,-21.123,167.057,-173.438,111.767,49.863,71.428,-23.099,179.367,-210.162,156.024,-53.605,80.543,33.020,23.779,31.415,61.650,3.146,66.272,11.148,132.383,-103.757,160.848,-129.632,130.579,-11.520,49.294,-1.465,102.929,-47.195,158.134,-176.243,173.092,-43.900,103.917,18.182,-4.316,20.451,49.885,5.440,30.811,-5.810,-21.516,54.506,-34.975,69.366,-4.629,78.715,-19.995,46.557,29.771,6.759,56.412,4.936,16.821,33.626,66.089,-4.018,64.827,21.887,106.485,-69.920,84.366,-35.304,17.676,14.268,21.596,12.979,11.017,64.119,-30.216,111.218,-36.408,36.489,16.383,71.051,-6.639,93.687,6.546,126.168,-86.064,67.848,18.843,46.957,99.935,-92.677,136.922,6.036,92.767,98.804,56.194,48.332,92.315,56.196,37.619,33.959,33.373,129.983,-96.979,114.802,-31.741,67.290,12.770,53.162,44.203,-9.467,49.807,-16.953,72.570,49.739,-69.164,-0.617,0.003,-0.000,8264.964,591.806,7.838
18,49.636,0.227,202.360,-176.156,178.682,4.307,179.945,122.773,-178.197,445.046,9.862,130.555,66.351,75.945,-59.867,91.018,97.960,-47.436,146.494,-26.590,82.875,-174.145,168.627,-117.462,-167.746,137.079,-32.456,179.852,-200.020,77.485,-71.514,7.339,-64.404,96.085,-133.891,95.197,6.533,63.164,-280.588,252.225,-50.460,-192.247,165.723,-308.980,314.121,-152.990,95.150,-132.966,221.802,-121.320,148.884,-121.628,46.609,-108.193,-69.532,-90.672,45.743,-164.617,70.142,79.143,-164.553,105.926,-78.661,42.099,-120.328,77.383,-281.685,628.551,-391.336,34.169,-166.403,313.055,-44.801,24.986,-19.530,-9.886,-107.420,179.378,-224.181,9.535,-64.424,-42.365,-180.743,116.242,-152.129,74.064,-182.889,-223.380,76.118,-160.336,55.426,-183.605,87.250,-267.228,16.094,-208.397,-8.750,-223.345,58.260,-375.358,191.928,-313.676,42.331,-82.031,-249.550,-88.713,65.232,-515.909,535.614,-345.162,-153.987,-220.586,71.335,-553.924,649.025,-481.836,165.543,-248.733,-101.972,-73.434,-97.016,-190.389,-9.717,-204.661,-34.427,-408.826,320.425,-496.734,400.330,-403.256,35.577,-152.230,4.524,-317.868,145.749,-488.352,544.277,-534.545,135.573,-320.917,-56.150,13.328,-63.157,-154.056,-16.800,-95.152,17.941,66.445,-168.325,108.012,-214.216,14.295,-243.088,61.749,-143.777,-91.940,-20.875,-174.211,-15.243,-51.946,-103.844,-204.097,12.408,-200.199,-67.592,-328.848,215.929,-260.540,109.027,-54.587,-44.062,-66.693,-40.083,-34.023,-198.013,93.313,-343.465,112.436,-112.686,-50.596,-219.420,20.502,-289.325,-20.217,-389.632,265.784,-209.529,-58.190,-145.013,-308.622,286.206,-422.843,-18.642,-286.483,-305.129,-173.539,-149.259,-285.090,-173.545,-116.177,-104.874,-103.063,-401.414,299.491,-354.532,98.024,-207.806,-39.436,-164.175,-136.509,29.235,-153.815,52.354,-224.111,-153.605,213.592,1.905,-0.009,0.000,-25523.976,-1827.622,-24.207
19,-9.009,-0.041,-36.730,31.974,-32.432,-0.782,-32.662,-22.285,32.344,-80.780,-1.790,-23.697,-12.043,-13.785,10.866,-16.521,-17.781,8.610,-26.590,4.826,-15.043,31.609,-30.607,21.320,30.448,-24.881,5.891,-32.645,36.305,-14.064,12.980,-1.332,11.690,-17.440,24.303,-17.279,-1.186,-11.465,50.930,-45.781,9.159,34.895,-30.080,56.083,-57.016,27.769,-17.271,24.135,-40.259,22.021,-27.024,22.077,-8.460,19.638,12.621,16.458,-8.303,29.880,-12.731,-14.365,29.868,-19.227,14.278,-7.641,21.841,-14.046,51.129,-114.088,71.031,-6.202,30.204,-56.823,8.132,-4.535,3.545,1.794,19.498,-32.559,40.691,-1.731,11.694,7.690,32.807,-21.099,27.613,-13.443,33.196,40.546,-13.816,29.102,-10.060,33.326,-15.837,48.504,-2.921,37.826,1.588,40.539,-10.575,68.131,-34.837,56.935,-7.683,14.889,45.296,16.102,-11.840,93.642,-97.219,62.650,27.950,40.038,-12.948,100.543,-117.804,87.458,-30.048,45.147,18.509,13.329,17.609,34.557,1.764,37.148,6.249,74.206,-58.160,90.162,-72.664,73.195,-6.458,27.631,-0.821,57.696,-26.455,88.641,-98.792,97.025,-24.608,58.250,10.192,-2.419,11.464,27.963,3.049,17.271,-3.257,-12.060,30.553,-19.605,38.882,-2.595,44.123,-11.208,26.097,16.688,3.789,31.621,2.767,9.429,18.849,37.046,-2.252,36.338,12.269,59.689,-39.193,47.290,-19.790,9.908,7.998,12.105,7.275,6.176,35.941,-16.937,62.342,-20.408,20.454,9.184,39.827,-3.721,52.515,3.670,70.722,-48.242,38.032,10.562,26.321,56.018,-51.949,76.750,3.384,51.999,55.384,31.499,27.092,51.747,31.500,21.087,19.036,18.707,72.860,-54.360,64.351,-17.792,37.719,7.158,29.799,24.778,-5.306,27.919,-9.503,40.678,27.881,-38.769,-0.346,0.002,-0.000,4632.848,331.731,4.394
20,28.080,0.128,114.479,-99.655,101.084,2.437,101.799,69.455,-100.810,251.772,5.579,73.858,37.536,42.964,-33.868,51.491,55.418,-26.836,82.875,-15.043,46.884,-98.518,95.396,-66.451,-94.898,77.549,-18.361,101.746,-113.155,43.835,-40.457,4.152,-36.435,54.357,-75.745,53.855,3.696,35.733,-158.735,142.689,-28.546,-108.758,93.753,-174.797,177.705,-86.550,53.828,-75.222,125.478,-68.633,84.227,-68.808,26.368,-61.207,-39.336,-51.295,25.878,-93.127,39.681,44.773,-93.091,59.925,-44.500,23.817,-68.072,43.777,-159.355,355.585,-221.387,19.330,-94.138,177.102,-25.345,14.135,-11.049,-5.593,-60.770,101.478,-126.824,5.394,-36.446,-23.967,-102.250,65.761,-86.062,41.900,-103.464,-126.371,43.062,-90.705,31.355,-103.869,49.359,-151.177,9.105,-117.895,-4.950,-126.351,32.959,-212.348,108.578,-177.454,23.948,-46.407,-141.176,-50.187,36.903,-291.861,303.008,-195.266,-87.114,-124.790,40.356,-313.367,367.167,-272.585,93.652,-140.714,-57.688,-41.543,-54.884,-107.707,-5.497,-115.781,-19.476,-231.282,181.271,-281.013,226.475,-228.131,20.127,-86.120,2.559,-179.825,82.453,-276.271,307.909,-302.404,76.696,-181.550,-31.765,7.540,-35.730,-87.153,-9.504,-53.829,10.150,37.590,-95.225,61.105,-121.186,8.087,-137.520,34.932,-81.338,-52.012,-11.809,-98.555,-8.623,-29.387,-58.747,-115.462,7.020,-113.257,-38.238,-186.037,122.156,-147.393,61.679,-30.881,-24.927,-37.730,-22.676,-19.248,-112.020,52.789,-194.306,63.607,-63.749,-28.623,-124.131,11.598,-163.678,-11.437,-220.424,150.360,-118.535,-32.919,-82.037,-174.594,161.913,-239.211,-10.546,-162.070,-172.618,-98.175,-84.439,-161.282,-98.178,-65.724,-59.329,-58.305,-227.089,169.428,-200.567,55.455,-117.561,-22.310,-92.877,-77.226,16.539,-87.017,29.618,-126.785,-86.898,120.834,1.078,-0.005,0.000,-14439.469,-1033.926,-13.694
21,-59.005,-0.269,-240.556,209.407,-212.409,-5.120,-213.911,-145.947,211.832,-529.051,-11.723,-155.198,-78.876,-90.281,71.168,-108.199,-116.450,56.390,-174.145,31.609,-98.518,207.017,-200.457,139.633,199.410,-162.954,38.582,-213.801,237.775,-92.111,85.012,-8.724,76.560,-114.221,159.164,-113.166,-7.766,-75.087,333.552,-299.835,59.984,228.535,-197.005,367.303,-373.414,181.868,-113.110,158.064,-263.669,144.220,-176.987,144.586,-55.407,128.615,82.656,107.787,-54.377,195.689,-83.381,-94.082,195.614,-125.920,93.509,-50.046,143.041,-91.990,334.855,-747.195,465.203,-40.618,197.812,-372.147,53.258,-29.703,23.217,11.752,127.697,-213.237,266.497,-11.335,76.584,50.361,214.859,-138.184,180.844,-88.045,217.411,265.545,-90.486,190.600,-65.888,218.261,-103.719,317.669,-19.132,247.733,10.402,265.503,-69.257,446.209,-228.156,372.885,-50.321,97.515,296.654,105.458,-77.545,613.290,-636.715,410.314,183.053,262.223,-84.799,658.481,-771.533,572.786,-196.791,295.683,121.220,87.295,115.329,226.326,11.551,243.292,40.925,485.995,-380.908,590.496,-475.895,479.374,-42.292,180.964,-5.378,377.868,-173.260,580.532,-647.014,635.444,-161.163,381.492,66.748,-15.844,75.079,183.135,19.971,113.112,-21.328,-78.987,200.097,-128.400,254.651,-16.994,288.972,-73.404,170.916,109.294,24.815,207.095,18.120,61.752,123.445,242.622,-14.751,237.988,80.350,390.921,-256.687,309.718,-129.607,64.891,52.379,79.282,47.648,40.445,235.389,-110.927,408.297,-133.659,133.956,60.146,260.837,-24.372,343.937,24.033,463.178,-315.953,249.080,69.173,172.386,366.877,-340.230,502.658,22.161,340.559,362.724,206.296,177.433,338.903,206.302,138.106,124.670,122.516,477.184,-356.022,421.453,-116.527,247.031,46.880,195.164,162.276,-34.753,182.849,-62.237,266.414,182.599,-253.909,-2.264,0.010,-0.000,30341.817,2172.599,28.776
22,57.135,0.261,232.933,-202.771,205.678,4.958,207.133,141.322,-205.120,512.286,11.351,150.280,76.376,87.420,-68.912,104.770,112.760,-54.603,168.627,-30.607,95.396,-200.457,194.104,-135.208,-193.090,157.790,-37.360,207.025,-230.240,89.192,-82.318,8.448,-74.134,110.602,-154.120,109.580,7.520,72.707,-322.982,290.333,-58.083,-221.293,190.762,-355.663,361.581,-176.105,109.525,-153.055,255.313,-139.650,171.379,-140.005,53.651,-124.539,-80.037,-104.371,52.654,-189.488,80.739,91.101,-189.415,121.930,-90.546,48.460,-138.509,89.075,-324.244,723.517,-450.461,39.331,-191.544,360.354,-51.570,28.761,-22.481,-11.380,-123.650,206.479,-258.052,10.976,-74.157,-48.765,-208.051,133.805,-175.113,85.255,-210.521,-257.130,87.618,-184.560,63.800,-211.345,100.432,-307.603,18.525,-239.883,-10.073,-257.090,67.062,-432.069,220.926,-361.069,48.727,-94.425,-287.253,-102.116,75.088,-593.856,616.538,-397.311,-177.253,-253.913,82.112,-637.615,747.084,-554.635,190.555,-286.313,-117.379,-84.529,-111.674,-219.154,-11.185,-235.582,-39.628,-470.594,368.837,-571.784,460.814,-464.183,40.952,-175.230,5.207,-365.893,167.769,-562.135,626.510,-615.308,156.056,-369.403,-64.633,15.342,-72.700,-177.332,-19.338,-109.528,20.652,76.484,-193.756,124.331,-246.581,16.455,-279.815,71.078,-165.500,-105.831,-24.028,-200.532,-17.546,-59.795,-119.534,-234.934,14.283,-230.446,-77.804,-378.533,248.553,-299.904,125.500,-62.835,-50.719,-76.770,-46.138,-39.163,-227.930,107.412,-395.358,129.423,-129.711,-58.240,-252.571,23.599,-333.038,-23.271,-448.501,305.941,-241.186,-66.981,-166.923,-355.251,329.448,-486.729,-21.458,-329.767,-351.230,-199.759,-171.810,-328.163,-199.765,-133.730,-120.719,-118.634,-462.062,344.740,-408.098,112.835,-239.203,-45.394,-188.979,-157.133,33.652,-177.054,60.265,-257.971,-176.813,245.863,2.193,-0.010,0.000,-29380.310,-2103.752,-27.864
